ACTION_1_PREDICTION,ACTION_0_PREDICTION,ACTION_PREDICTION,THRESHOLD,POSITIVE_CLASS,ACTION,RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE
0.9990893602,0.0009106398,1,0.5,1,1,3853,4738,117961,118300,118458,120006,311622,118424,120008
0.9969688058,0.0030311942,1,0.5,1,1,971,59429,118595,118596,81476,120344,182985,118424,120346
0.9825215936,0.0174784064,1,0.5,1,1,917,22347,117961,118300,119019,120628,278014,118131,120629
0.9857646823,0.0142353177,1,0.5,1,1,34105,15779,117961,118300,118535,117905,117906,290919,117908
0.9670713544,0.0329286456,1,0.5,1,1,1937,8242,117961,117962,119223,118641,306399,118643,118644
0.9483319521,0.0516680479,1,0.5,1,1,35788,50117,117961,118327,118507,118890,311441,118398,118892
0.9957817793,0.0042182207,1,0.5,1,1,80924,5085,117961,118300,118395,123067,300044,118398,123068
0.9739616513,0.0260383487,1,0.5,1,1,14929,44917,117961,117962,118450,119192,150602,119184,119194
0.9870160818,0.0129839182,1,0.5,1,1,77561,64779,118003,118004,117878,117879,117879,19721,117880
0.9638565183,0.0361434817,1,0.5,1,1,116273,21023,117961,118052,120398,119351,244798,3130,119353
0.9617258906,0.0382741094,1,0.5,1,1,35828,14862,117961,118225,124380,118523,163100,118331,118525
0.9815304875,0.0184695125,1,0.5,1,1,79486,4659,117961,118225,120663,117905,240983,290919,117908
0.967713058,0.032286942,1,0.5,1,1,44724,55842,117893,117894,117895,117896,117897,117887,117898
0.995452106,0.004547894,1,0.5,1,1,43714,7411,117961,118386,118746,118747,130134,118453,118749
0.8037632704,0.1962367296,1,0.5,1,1,77358,3875,117961,118327,120318,118321,117906,290919,118322
0.9914526939,0.0085473061,1,0.5,1,1,16639,5027,117961,118343,119598,119433,133686,118424,119435
0.9801817536,0.0198182464,1,0.5,1,0,36967,22854,117902,118041,131461,119778,174194,19721,119779
0.947206974,0.052793026,1,0.5,1,1,32236,32241,117961,118327,118933,118321,240983,290919,118322
0.9908985496,0.0091014504,1,0.5,1,1,17308,17575,91261,118026,119362,119363,307210,118667,119365
0.9971565008,0.0028434992,1,0.5,1,1,34718,154585,118212,118213,120551,117905,240983,290919,117908
0.9908080697,0.0091919303,1,0.5,1,1,75901,22494,117961,118343,119598,119928,134544,118331,119929
0.9935244322,0.0064755678,1,0.5,1,1,18418,537,117926,118124,117884,117885,117913,117887,117888
0.9885594249,0.0114405751,1,0.5,1,1,36339,23345,117961,118327,120318,122060,130360,290919,122062
0.981649816,0.018350184,1,0.5,1,1,28566,61231,119178,119179,117895,117896,117913,117887,117898
0.9960871935,0.0039128065,1,0.5,1,1,80887,22847,117961,117969,19666,120647,156708,118398,120649
0.9879563451,0.0120436549,1,0.5,1,1,39262,3944,117961,118343,118514,117905,117906,290919,117908
0.9793407917,0.0206592083,1,0.5,1,1,78919,8150,117961,118386,119954,118777,279443,308574,118779
0.9950957298,0.0049042702,1,0.5,1,1,79092,16541,117961,118225,120551,117905,117906,290919,117908
0.901904583,0.098095417,1,0.5,1,0,6964,2017,117961,118327,121645,117905,287626,290919,117908
0.9946368337,0.0053631663,1,0.5,1,1,80320,2395,117961,118300,123055,118834,127160,118424,118836
0.9906185269,0.0093814731,1,0.5,1,1,42668,4108,118887,118888,119136,120056,137950,118474,120058
0.9951578975,0.0048421025,1,0.5,1,1,26808,1043,117961,118327,121589,124886,123881,118643,124888
0.9958587289,0.0041412711,1,0.5,1,1,3853,25557,117961,118300,121951,117905,117906,290919,117908
0.9989973903,0.0010026097,1,0.5,1,1,42593,51091,117887,119256,124266,118422,300136,118424,118425
0.9684183002,0.0315816998,1,0.5,1,1,80799,5039,117961,118343,123125,118777,279443,308574,118779
0.9932650328,0.0067349672,1,0.5,1,1,81001,7424,5110,117954,122672,118777,306530,308574,118779
0.9872398973,0.0127601027,1,0.5,1,1,79092,2113,117951,117952,117878,119192,128322,119184,119194
0.9946137071,0.0053862929,1,0.5,1,1,75078,40936,118315,118463,118464,118465,118466,118467,118468
0.9855908155,0.0144091845,1,0.5,1,1,29094,65834,117983,117984,117878,118568,292195,19721,118570
0.9980185032,0.0019814968,1,0.5,1,1,14666,3071,120864,120865,139897,184274,310016,151277,184276
0.9925709367,0.0074290633,1,0.5,1,1,39371,50781,91261,118026,139759,118321,117906,290919,118322
0.9977873564,0.0022126436,1,0.5,1,1,3130,3253,117961,118446,120317,208126,133698,124487,208127
0.9751763344,0.0248236656,1,0.5,1,1,77993,5330,117961,118052,120096,120097,174445,270488,120099
0.9314969778,0.0685030222,1,0.5,1,1,42508,50997,117961,118052,120539,118321,117906,290919,118322
0.9900666475,0.0099333525,1,0.5,1,1,33146,1583,117961,118327,118507,179731,118054,117887,117973
0.9859396219,0.0140603781,1,0.5,1,1,189629,2373,117961,117962,118501,118685,257529,308574,118687
0.9945145845,0.0054854155,1,0.5,1,1,32640,16973,91261,118026,124942,117905,117906,290919,117908
0.9909439683,0.0090560317,1,0.5,1,1,34808,3395,118573,118574,118042,118043,118043,270488,118046
0.9938846231,0.0061153769,1,0.5,1,1,16201,16690,117961,118446,119064,122022,131302,119221,122024
0.9911064506,0.0088935494,1,0.5,1,1,23921,52347,118573,118574,118042,118043,118043,270488,118046
0.9891409874,0.0108590126,1,0.5,1,1,73083,13441,117961,118225,122870,118207,279443,270488,118209
0.9983007312,0.0016992688,1,0.5,1,1,78229,8505,117961,117962,118352,122551,295130,118762,122552
0.9785962105,0.0214037895,1,0.5,1,1,87008,2113,117951,117952,117878,128093,128322,119184,128095
0.1170153394,0.8829846606,0,0.5,1,0,20226,23871,118752,119070,117945,119899,127369,19793,119900
0.9674134851,0.0325865149,1,0.5,1,1,14924,3917,117961,118300,121405,117905,117906,290919,117908
0.9080467224,0.0919532776,1,0.5,1,1,77181,18686,117961,118386,128823,118321,117906,290919,118322
0.9678295851,0.0321704149,1,0.5,1,1,41334,28253,118315,118463,123089,117905,130219,290919,117908
0.98173666,0.01826334,1,0.5,1,1,43714,7651,117961,118386,118692,117905,117906,290919,117908
0.9820606709,0.0179393291,1,0.5,1,1,20271,66771,117916,118011,117920,117885,117913,117887,117888
0.9954262376,0.0045737624,1,0.5,1,1,16018,3722,117961,118300,120059,121469,128942,118424,121471
0.6263442039,0.3736557961,1,0.5,1,0,73801,3697,120140,120141,118933,118747,261774,118453,118749
0.9562237859,0.0437762141,1,0.5,1,1,7543,19623,117961,118225,118403,118321,117906,290919,118322
0.993370533,0.006629467,1,0.5,1,1,39233,5717,117961,118300,124725,117905,117906,290919,117908
0.839633584,0.160366416,1,0.5,1,1,27755,20648,118219,118220,117941,117879,117897,19721,117880
0.9974336028,0.0025663972,1,0.5,1,1,17249,3113,117961,118343,118911,118834,133686,118424,118836
0.9926518798,0.0073481202,1,0.5,1,1,25964,4272,117961,118343,120666,120516,120517,120518,120519
0.9605610967,0.0394389033,1,0.5,1,1,29304,58406,117975,117976,117884,117885,117913,117887,117888
0.9968003035,0.0031996965,1,0.5,1,1,23961,46185,118887,118888,118889,118863,307233,118398,118865
0.986231029,0.013768971,1,0.5,1,1,39151,54684,117961,117962,118910,118777,279443,308574,118779
0.9857599139,0.0142400861,1,0.5,1,1,80837,4110,119596,119597,118292,118728,282017,118295,118730
0.366496861,0.633503139,0,0.5,1,1,31661,71897,118990,118991,118992,117905,117906,290919,117908
0.9961949587,0.0038050413,1,0.5,1,1,80195,1334,117961,117962,118910,118451,130134,118453,118454
0.9878464341,0.0121535659,1,0.5,1,1,25231,311433,117961,118327,118507,121527,128634,118398,121529
0.9850245714,0.0149754286,1,0.5,1,1,75901,25686,118541,118542,118562,126138,127068,124136,126140
0.9989113808,0.0010886192,1,0.5,1,1,1937,1483,117961,117962,118840,124886,124887,118643,124888
0.9708021283,0.0291978717,1,0.5,1,1,972,15902,117961,118052,120398,118422,136989,118424,118425
0.9897707701,0.0102292299,1,0.5,1,1,18418,5016,117961,118343,121710,120789,250337,118424,120791
0.9912376404,0.0087623596,1,0.5,1,1,37260,53226,117983,117984,117878,118568,292195,19721,118570
0.9919595122,0.0080404878,1,0.5,1,1,18418,7893,117961,118343,118979,120497,133686,118424,120499
0.9984871149,0.0015128851,1,0.5,1,1,26431,1396,117961,118300,120059,134655,134656,118424,134657
0.9596800208,0.0403199792,1,0.5,1,1,42085,7554,117961,118300,121176,118784,117906,290919,118786
0.9594905376,0.0405094624,1,0.5,1,1,38704,58681,118084,118085,117912,117885,117913,117887,117888
0.8248925805,0.1751074195,1,0.5,1,1,6195,4743,119062,119091,120663,117905,117906,290919,117908
0.983153522,0.016846478,1,0.5,1,1,40009,1903,117961,118343,118514,118685,122058,308574,118687
0.9588860273,0.0411139727,1,0.5,1,1,80795,33266,117961,118300,123719,118784,118785,290919,118786
0.9932658672,0.0067341328,1,0.5,1,1,31823,4272,117961,118343,120666,120773,270820,118960,120774
0.9098790288,0.0901209712,1,0.5,1,1,33248,15902,117961,118052,120398,118834,136989,118424,118836
0.1910031736,0.8089968264,0,0.5,1,1,43302,16756,119062,130600,139677,118321,290919,290919,118322
0.9603183866,0.0396816134,1,0.5,1,1,19998,30527,117961,118225,124449,119849,193662,118638,119851
0.9180235267,0.0819764733,1,0.5,1,1,42914,2078,118114,118115,117920,118568,125937,19721,118570
0.9898698926,0.0101301074,1,0.5,1,1,43638,123310,117961,118386,118317,118784,117906,290919,118786
0.9886619449,0.0113380551,1,0.5,1,1,44911,5288,119596,119597,149666,120357,149667,118424,120359
0.9884098768,0.0115901232,1,0.5,1,1,80770,4642,117961,118225,120551,117905,117906,290919,117908
0.9877838492,0.0122161508,1,0.5,1,1,37009,1325,117961,117962,118910,118321,117906,290919,118322
0.9740152359,0.0259847641,1,0.5,1,1,17308,13873,117961,118300,118825,121469,310997,118424,121471
0.9917854071,0.0082145929,1,0.5,1,1,73060,96999,119691,119692,118635,131795,127126,119695,131797
0.9369568825,0.0630431175,1,0.5,1,1,45232,70078,91261,118026,119734,128422,137673,118453,128424
0.9910048246,0.0089951754,1,0.5,1,1,41698,14857,117961,118300,121176,118685,120316,308574,118687
0.9430244565,0.0569755435,1,0.5,1,1,37651,13278,118219,118220,117912,117879,117897,19721,117880
0.9813513756,0.0186486244,1,0.5,1,1,17249,158757,120342,120343,118395,118396,266864,118398,118399
0.9721723795,0.0278276205,1,0.5,1,1,80172,54290,119301,119302,119303,117905,117906,290919,117908
0.9781580567,0.0218419433,1,0.5,1,1,18066,5089,117961,118300,118514,120516,123107,120518,120519
0.9808252454,0.0191747546,1,0.5,1,1,27287,54303,117961,118327,118492,118451,125738,118453,118454
0.9477704167,0.0522295833,1,0.5,1,1,19756,52108,117961,118343,119993,118321,117906,290919,118322
0.9696967602,0.0303032398,1,0.5,1,1,25570,4994,117961,118300,118514,117905,240983,290919,117908
0.9792498946,0.0207501054,1,0.5,1,1,75834,4475,117961,118052,120356,120497,142545,118424,120499
0.9099572301,0.0900427699,1,0.5,1,1,34924,16557,117961,118327,120318,118784,117906,290919,118786
0.9741618633,0.0258381367,1,0.5,1,1,25322,52916,117890,118102,117878,117899,117899,19721,117900
0.9984359145,0.0015640855,1,0.5,1,1,102652,23230,311178,119256,118471,279482,137950,118474,136061
0.9688160419,0.0311839581,1,0.5,1,1,79323,4219,117961,118300,120312,120313,144958,118424,120315
0.30289644,0.69710356,0,0.5,1,0,37651,65460,118079,118080,117878,117879,118177,19721,117880
0.9908151627,0.0091848373,1,0.5,1,1,103944,4729,117961,118300,125821,118980,301534,118295,118982
0.9060313106,0.0939686894,1,0.5,1,1,41666,46634,118256,118257,117945,280788,280788,292795,119082
0.9947817922,0.0052182078,1,0.5,1,1,16191,15918,117961,118327,118320,120690,136365,290919,120692
0.9940371513,0.0059628487,1,0.5,1,1,73756,5253,118887,118888,120126,118980,188371,118295,118982
0.936771512,0.063228488,1,0.5,1,1,31167,69089,117961,118300,117970,179731,143818,117887,117973
0.9996302128,0.0003697872,1,0.5,1,1,4675,7560,117961,118300,119181,117905,117906,290919,117908
0.9384165406,0.0615834594,1,0.5,1,0,974,14811,117961,118343,118344,117905,117906,290919,117908
0.1462984085,0.8537015915,0,0.5,1,0,44976,51778,118555,118178,118556,117946,118557,292795,117948
0.9747322202,0.0252677798,1,0.5,1,1,43452,22819,117961,118225,119824,121414,132041,118704,121416
0.9901345372,0.0098654628,1,0.5,1,1,4675,8091,117961,118386,118522,118321,117906,290919,118322
0.9910178185,0.0089821815,1,0.5,1,1,73113,6751,117961,117969,6725,125687,245631,6725,125689
0.9951463342,0.0048536658,1,0.5,1,1,1937,4004,117961,118343,118856,118321,117906,290919,118322
0.9720208645,0.0279791355,1,0.5,1,1,20731,7505,117961,118300,119181,118321,117906,290919,118322
0.9897724986,0.0102275014,1,0.5,1,1,37942,13122,118717,118718,117895,118194,118195,117887,118196
0.9032564163,0.0967435837,1,0.5,1,1,13878,50320,117980,119762,117941,117879,117886,19721,117880
0.9131915569,0.0868084431,1,0.5,1,1,44641,20412,117890,117891,117878,117879,117879,19721,117880
0.9943595529,0.0056404471,1,0.5,1,1,80440,91868,117961,118343,123454,118321,117906,290919,118322
0.9881215096,0.0118784904,1,0.5,1,1,15022,55805,117961,118343,118856,118777,279443,308574,118779
0.9738627076,0.0261372924,1,0.5,1,1,14929,44917,117961,117962,118450,119192,119193,119184,119194
0.9942982793,0.0057017207,1,0.5,1,1,15019,117445,119062,119091,118535,117905,117906,290919,117908
0.969358027,0.030641973,1,0.5,1,0,3853,8094,117961,118343,119142,118784,121556,290919,118786
0.9096707702,0.0903292298,1,0.5,1,1,44812,1311,117961,117962,118910,119346,4673,4673,119348
0.9973288774,0.0026711226,1,0.5,1,1,74760,4420,119691,119692,118635,159787,117906,119695,159789
0.9667289853,0.0332710147,1,0.5,1,1,16220,49646,119691,119692,118635,131795,252830,119695,131797
0.3083467782,0.6916532218,0,0.5,1,0,20270,59765,117961,118386,118317,118523,294485,118331,118525
0.9845119715,0.0154880285,1,0.5,1,1,80151,13845,117961,117962,118791,118792,211906,118424,118794
0.9942151904,0.0057848096,1,0.5,1,1,16023,994,117961,118300,120312,120516,123107,120518,120519
0.9809002876,0.0190997124,1,0.5,1,1,14354,102318,117978,117979,117884,117879,117886,19721,117880
0.9836874008,0.0163125992,1,0.5,1,1,14725,3053,117961,118225,120663,118641,306399,118643,118644
0.9984793067,0.0015206933,1,0.5,1,1,79801,2034,117961,118052,118328,299559,259703,118205,163732
0.9967351556,0.0032648444,1,0.5,1,1,4675,852,117961,117962,122215,120773,118959,118960,120774
0.9864581227,0.0135418773,1,0.5,1,1,80677,17550,117961,118446,118684,118784,130086,290919,118786
0.940318346,0.059681654,1,0.5,1,1,28149,3220,117961,118052,118706,119351,257510,3130,119353
0.9963575006,0.0036424994,1,0.5,1,1,86931,3707,117961,118446,118684,124305,124306,118762,124307
0.9585424066,0.0414575934,1,0.5,1,1,36610,25618,117961,118327,118320,118321,118448,290919,118322
0.9991998076,0.0008001924,1,0.5,1,1,4675,1810,117961,118327,120559,117905,117906,290919,117908
0.9883804321,0.0116195679,1,0.5,1,1,28315,3486,118752,119070,118042,118043,118043,270488,118046
0.9955608845,0.0044391155,1,0.5,1,1,36267,30478,117961,118446,118447,123045,123107,120518,123047
0.9508799911,0.0491200089,1,0.5,1,1,75834,19286,117961,118225,121716,118747,130134,118453,118749
0.9916538596,0.0083461404,1,0.5,1,1,31441,5114,117961,118300,119890,120344,303717,118424,120346
0.9776150584,0.0223849416,1,0.5,1,1,23977,2710,118290,118291,120823,118396,308262,118398,118399
0.9933462143,0.0066537857,1,0.5,1,1,18524,32242,117961,118327,253965,118777,310608,308574,118779
0.9337467551,0.0662532449,1,0.5,1,1,38972,46471,118256,118257,117945,126684,130913,292795,126685
0.9542087913,0.0457912087,1,0.5,1,1,6977,17713,117961,118225,120663,118321,117906,290919,118322
0.9645303488,0.0354696512,1,0.5,1,1,40519,2371,117961,117962,118501,120702,308462,118504,120704
0.9884052277,0.0115947723,1,0.5,1,1,77317,33,117961,118413,119968,117905,117906,290919,117908
0.9840530157,0.0159469843,1,0.5,1,1,104699,52314,117961,118300,118301,119928,219829,118331,119929
0.9954633117,0.0045366883,1,0.5,1,1,35790,125466,117902,117903,120171,122989,154602,119006,122991
0.9544679523,0.0455320477,1,0.5,1,1,20299,58581,117959,117960,117920,118568,135898,19721,118570
0.9846832156,0.0153167844,1,0.5,1,1,17308,16973,117961,118300,124942,118321,117906,290919,118322
0.9947616458,0.0052383542,1,0.5,1,1,31225,46476,117902,117903,117904,117905,117906,290919,117908
0.9992503524,0.0007496476,1,0.5,1,1,4675,1447,117961,118343,120722,120690,120690,290919,120692
0.9416812062,0.0583187938,1,0.5,1,1,32642,15616,119280,119281,118623,117946,119359,292795,117948
0.9645012617,0.0354987383,1,0.5,1,1,75327,53010,118752,119070,118042,118043,129174,270488,118046
0.9958010316,0.0041989684,1,0.5,1,1,70453,80284,118602,118603,117878,179731,155161,117887,117973
0.9987841249,0.0012158751,1,0.5,1,1,15672,111936,117961,118300,118783,117905,117906,290919,117908
0.9476770759,0.0523229241,1,0.5,1,1,80199,2291,117961,118225,120663,118777,279443,308574,118779
0.9407482743,0.0592517257,1,0.5,1,1,36480,15440,118256,118257,117945,280788,128130,292795,119082
0.9875308871,0.0124691129,1,0.5,1,1,38391,31072,118212,118580,117895,117885,117913,117887,117888
0.9659757614,0.0340242386,1,0.5,1,1,77175,3889,117961,118386,121668,117905,240983,290919,117908
0.9566147327,0.0433852673,1,0.5,1,0,16461,5919,117961,118446,16232,121594,302830,4673,121596
0.1168737411,0.8831262589,0,0.5,1,0,44724,50056,117893,117894,117878,130479,226503,119784,130481
0.9915419817,0.0084580183,1,0.5,1,1,73815,92887,118315,118316,140453,129229,182258,119788,129231
0.999497056,0.000502944,1,0.5,1,1,4675,3023,117961,118343,122012,118321,117906,290919,118322
0.9940383434,0.0059616566,1,0.5,1,1,87802,4193,117961,118343,118514,119849,133986,118638,119851
0.9843904376,0.0156095624,1,0.5,1,1,41264,7551,117961,118052,118867,117905,117906,290919,117908
0.9177325964,0.0822674036,1,0.5,1,1,42085,9959,118742,118743,117920,117899,117897,19721,117900
0.9936064482,0.0063935518,1,0.5,1,1,97519,36051,117961,118386,118635,118685,262400,308574,118687
0.7305199504,0.2694800496,1,0.5,1,1,43877,51393,118079,118080,117878,117879,118177,19721,117880
0.9767532349,0.0232467651,1,0.5,1,1,21400,36481,138798,138799,120539,130857,279443,308574,130858
0.8869657516,0.1130342484,1,0.5,1,1,93017,7284,91261,118026,118202,118321,117906,290919,118322
0.9964132905,0.0035867095,1,0.5,1,1,4675,25557,117961,118300,121951,118321,117906,290919,118322
0.9972370863,0.0027629137,1,0.5,1,1,40069,5730,117961,118446,118684,124305,132003,118762,124307
0.9909851551,0.0090148449,1,0.5,1,1,79092,1331,117961,118225,118403,118784,117906,290919,118786
0.3914682865,0.6085317135,0,0.5,1,0,29304,70479,118953,118954,117941,118568,135898,19721,118570
0.9982187152,0.0017812848,1,0.5,1,1,20097,1755,117961,117962,119223,125793,146749,118643,125795
0.9422242045,0.0577757955,1,0.5,1,1,5764,14811,117961,118343,118344,117905,117906,290919,117908
0.999515295,0.000484705,1,0.5,1,1,4675,7454,117961,118413,122007,118321,117906,290919,118322
0.9793186188,0.0206813812,1,0.5,1,1,75078,18686,117961,118386,121883,118321,117906,290919,118322
0.3313117921,0.6686882079,0,0.5,1,0,20897,23345,117961,118327,123757,119997,278014,118131,119998
0.8968496919,0.1031503081,1,0.5,1,1,6977,2612,117961,118327,123901,118321,117906,290919,118322
0.9838663936,0.0161336064,1,0.5,1,1,17308,17598,117961,118300,118631,119928,219829,118331,119929
0.9264343381,0.0735656619,1,0.5,1,1,13878,17881,117961,118300,121030,118801,311498,19793,118803
0.99695611,0.00304389,1,0.5,1,1,29108,111936,117961,118300,118783,117905,117906,290919,117908
0.9916600585,0.0083399415,1,0.5,1,1,35068,1923,117902,117903,118783,117905,117906,290919,117908
0.7464144826,0.2535855174,1,0.5,1,0,31183,46663,118256,118257,118623,259173,193644,292795,118943
0.952629447,0.047370553,1,0.5,1,1,34924,15385,117902,118041,117945,259173,130913,292795,118943
0.9754810333,0.0245189667,1,0.5,1,1,88481,1483,117961,117962,118840,118841,118842,118643,118843
0.9981259704,0.0018740296,1,0.5,1,1,51987,110249,117961,117962,117904,179731,131272,117887,117973
0.3161752224,0.6838247776,0,0.5,1,0,18072,15484,118256,118257,118623,259173,193644,292795,118943
0.9839407802,0.0160592198,1,0.5,1,1,28360,36051,117961,118386,118635,118685,262400,308574,118687
0.9938667417,0.0061332583,1,0.5,1,1,37624,1012,117961,118225,119924,117905,240983,290919,117908
0.9553967714,0.0446032286,1,0.5,1,1,33248,17251,117961,118300,121108,120344,202649,118424,120346
0.8568053842,0.1431946158,1,0.5,1,1,34026,16900,118256,118257,118623,126684,193644,292795,126685
0.188291043,0.811708957,0,0.5,1,0,18411,16589,119920,119921,137107,118784,117906,290919,118786
0.9918374419,0.0081625581,1,0.5,1,1,7543,8607,117961,118225,118403,118747,130134,118453,118749
0.9938440323,0.0061559677,1,0.5,1,1,23961,46185,118887,118888,118889,118890,206237,118398,118892
0.985661447,0.014338553,1,0.5,1,1,25993,5656,117961,118300,119362,119849,282370,118638,119851
0.9937519431,0.0062480569,1,0.5,1,1,15064,13820,117961,118343,119796,118054,124356,117887,118055
0.4903131127,0.5096868873,0,0.5,1,0,45624,4743,119062,119091,120663,117905,117906,290919,117908
0.9933363199,0.0066636801,1,0.5,1,1,74592,7370,117961,118413,118481,127782,230830,290919,127783
0.9908825755,0.0091174245,1,0.5,1,1,2252,782,117961,118413,127522,118321,240983,290919,118322
0.9874544144,0.0125455856,1,0.5,1,1,73083,13441,117961,118225,119781,118207,279443,270488,118209
0.9967594743,0.0032405257,1,0.5,1,1,1151,1600,117961,118327,118507,118054,120514,117887,118055
0.9768310785,0.0231689215,1,0.5,1,1,3130,5509,117961,118343,123454,119351,270982,3130,119353
0.1699076742,0.8300923258,0,0.5,1,0,17849,7581,118990,118991,215920,122952,305581,19793,122954
0.9301536083,0.0698463917,1,0.5,1,1,33411,57757,117961,118343,142038,118321,117906,290919,118322
0.9834420085,0.0165579915,1,0.5,1,1,17802,2610,117961,118327,121979,118321,117906,290919,118322
0.9145489931,0.0854510069,1,0.5,1,1,39879,2519,118169,118170,118623,280788,193644,292795,119082
0.9975554943,0.0024445057,1,0.5,1,1,20299,11529,117929,117940,117941,117885,117913,117887,117888
0.9993083477,0.0006916523,1,0.5,1,1,4675,5636,117961,118413,122007,118784,124402,290919,118786
0.2845186591,0.7154813409,0,0.5,1,0,25287,70785,117961,118386,118522,307024,311622,118331,118332
0.9732156396,0.0267843604,1,0.5,1,1,28315,15795,119062,119091,118042,118043,118044,270488,118046
0.9910761118,0.0089238882,1,0.5,1,1,81524,55274,91261,118026,118027,273308,118029,249618,118232
0.9950013757,0.0049986243,1,0.5,1,1,1020,35954,117961,117962,120924,307024,120925,118331,118332
0.9696378708,0.0303621292,1,0.5,1,0,31025,7647,117961,118300,119181,118321,117906,290919,118322
0.9786294103,0.0213705897,1,0.5,1,1,45300,15764,91261,118026,119362,119065,158390,118667,119067
0.9973726273,0.0026273727,1,0.5,1,1,17767,1475,119062,119091,118450,121372,148801,119184,121374
0.9360928535,0.0639071465,1,0.5,1,1,25993,21083,118106,118107,117941,117879,121445,19721,117880
0.9918070436,0.0081929564,1,0.5,1,1,31823,17225,117961,118300,19772,138019,187788,120518,138021
0.8500682712,0.1499317288,1,0.5,1,0,38416,2594,117961,118300,120410,128230,302830,4673,128231
0.9722986817,0.0277013183,1,0.5,1,1,80949,27214,117961,118386,118733,118685,279443,308574,118687
0.248924911,0.751075089,0,0.5,1,0,80807,3811,120864,121013,118395,118396,269406,118398,118399
0.9375277162,0.0624722838,1,0.5,1,1,33341,16974,117961,118300,119181,118321,118448,290919,118322
0.596324861,0.403675139,1,0.5,1,0,113907,6299,117961,117962,118501,118321,118448,290919,118322
0.9284061193,0.0715938807,1,0.5,1,1,79463,6199,117961,118225,120663,118321,117906,290919,118322
0.9924209714,0.0075790286,1,0.5,1,1,45757,4738,117961,118300,118458,120006,311622,118424,120008
0.9810026884,0.0189973116,1,0.5,1,1,15714,46616,118256,118257,117945,280788,130913,292795,119082
0.9839500189,0.0160499811,1,0.5,1,1,80381,782,117961,118413,277693,117905,117906,290919,117908
0.9885147214,0.0114852786,1,0.5,1,1,35296,6201,117961,118225,120663,117905,117906,290919,117908
0.4474776685,0.5525223315,0,0.5,1,0,34924,47,119062,119063,176153,118321,117906,290919,118322
0.9038032889,0.0961967111,1,0.5,1,1,43876,51393,118079,118080,117878,117879,117913,19721,117880
0.9994613528,0.0005386472,1,0.5,1,1,4675,8195,117961,118343,120270,123648,123649,120518,123650
0.8450311422,0.1549688578,1,0.5,1,1,20897,16822,117961,118300,164199,119997,278014,118131,119998
0.9916559458,0.0083440542,1,0.5,1,1,37260,47104,117890,117891,117878,118568,292195,19721,118570
0.9823388457,0.0176611543,1,0.5,1,1,13878,13217,117993,117994,118360,118129,118129,118131,118132
0.9966081381,0.0033918619,1,0.5,1,1,42085,4375,117961,118343,120347,120344,311701,118424,120346
0.9956918359,0.0043081641,1,0.5,1,1,102253,5244,117961,118343,119598,117905,117906,290919,117908
0.9907791615,0.0092208385,1,0.5,1,1,78226,7520,91261,118026,124725,117905,117906,290919,117908
0.9803597331,0.0196402669,1,0.5,1,1,37012,32457,117961,118327,118320,117905,240983,290919,117908
0.9980993867,0.0019006133,1,0.5,1,1,4675,2819,117961,118300,120410,118784,118785,290919,118786
0.9951198101,0.0048801899,1,0.5,1,1,278393,120114,118725,118726,119076,118422,124426,118424,118425
0.9967380166,0.0032619834,1,0.5,1,1,43546,87910,91261,118026,118027,118451,126309,118453,118454
0.9908357859,0.0091642141,1,0.5,1,1,21398,1475,117902,117903,118450,121372,148801,119184,121374
0.9979256392,0.0020743608,1,0.5,1,1,3853,123313,118169,118170,118623,117946,135255,292795,117948
0.9836601019,0.0163398981,1,0.5,1,1,43535,2610,117961,118327,121979,118321,240983,290919,118322
0.9947050214,0.0052949786,1,0.5,1,1,37942,11439,117935,117936,117878,117885,117937,117887,117888
0.9889048338,0.0110951662,1,0.5,1,1,75078,41781,118315,118463,119214,118784,127126,290919,118786
0.2286071628,0.7713928372,0,0.5,1,0,15715,46612,118752,119070,120995,280788,280788,292795,119082
0.9949539304,0.0050460696,1,0.5,1,1,38704,85049,117916,118150,118599,179731,118247,117887,117973
0.7126302123,0.2873697877,1,0.5,1,1,25993,11909,118742,118743,117941,117879,117897,19721,117880
0.9588719606,0.0411280394,1,0.5,1,1,1937,25618,117961,118327,118320,118784,121556,290919,118786
0.988114059,0.011885941,1,0.5,1,1,13878,13223,11146,118491,117941,118568,281735,19721,118570
0.9677693248,0.0322306752,1,0.5,1,1,15716,46471,118256,118257,117945,126684,130913,292795,126685
0.9947600961,0.0052399039,1,0.5,1,1,40276,100835,118212,118213,118360,120632,248953,118131,120634
0.9755188823,0.0244811177,1,0.5,1,1,29304,46559,117989,117990,117884,117885,117913,117887,117888
0.9877696633,0.0122303367,1,0.5,1,1,28294,311198,91261,118026,122392,118274,185540,292795,118276
0.9835371375,0.0164628625,1,0.5,1,1,25240,74831,117961,118327,118391,120702,132069,118504,120704
0.9069678187,0.0930321813,1,0.5,1,1,18058,46616,118256,118257,117945,280788,130913,292795,119082
0.9876958132,0.0123041868,1,0.5,1,1,82337,54684,117961,117962,118910,118777,279443,308574,118779
0.9808477163,0.0191522837,1,0.5,1,1,79092,51375,118212,118213,118684,119065,215972,118667,119067
